Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
23519,8/28/17,2.4485E+15,1,nagomi shoyu
23520,8/28/17,2.4485E+15,1,nagomi shoyu
23521,8/28/17,1.10444E+15,2,tonkotsu ramen
23522,8/28/17,1.10444E+15,2,tonkotsu ramen
23523,8/28/17,9.25393E+15,1,tori paitan ramen
23524,8/28/17,9.25393E+15,1,tori paitan ramen
23525,8/28/17,2.55894E+15,1,burnt garlic tonkotsu ramen
23526,8/28/17,2.55894E+15,1,burnt garlic tonkotsu ramen
23527,8/28/17,8.21939E+15,1,shio ramen
23528,8/28/17,8.21939E+15,1,shio ramen
23529,8/28/17,2.10571E+14,1,tonkotsu ramen
23530,8/28/17,2.10571E+14,1,tonkotsu ramen
23531,8/28/17,8.20695E+15,1,shio ramen
23532,8/28/17,8.20695E+15,1,shio ramen
23533,8/28/17,5.89031E+15,1,spicy miso ramen
23534,8/28/17,5.89031E+15,1,spicy miso ramen
23535,8/28/17,1.96927E+15,3,burnt garlic tonkotsu ramen
23536,8/28/17,1.96927E+15,3,burnt garlic tonkotsu ramen
23537,8/28/17,1.86595E+15,1,burnt garlic tonkotsu ramen
23538,8/28/17,1.86595E+15,1,burnt garlic tonkotsu ramen
23539,8/28/17,3.13923E+15,1,tonkotsu ramen
23540,8/28/17,3.13923E+15,1,tonkotsu ramen
23541,8/28/17,6.76605E+15,1,miso crab ramen
23542,8/28/17,6.76605E+15,1,miso crab ramen
23543,8/28/17,1.64866E+15,4,tori paitan ramen
23544,8/28/17,1.64866E+15,4,tori paitan ramen
23545,8/28/17,9.66038E+15,1,vegetarian curry + king trumpet mushroom ramen
23546,8/28/17,9.66038E+15,1,vegetarian curry + king trumpet mushroom ramen
23547,8/28/17,7.62056E+15,1,truffle butter ramen
23548,8/28/17,7.62056E+15,1,truffle butter ramen
23549,8/28/17,5.1339E+15,1,spicy miso ramen
23550,8/28/17,5.1339E+15,1,spicy miso ramen
23551,8/28/17,5.577E+15,1,shio ramen
23552,8/28/17,5.577E+15,1,shio ramen
23553,8/28/17,3.77472E+15,1,tori paitan ramen
23554,8/28/17,3.77472E+15,1,tori paitan ramen
23555,8/28/17,4.81073E+14,4,soft-shell miso crab ramen
23556,8/28/17,4.81073E+14,4,soft-shell miso crab ramen
23557,8/28/17,6.35122E+15,1,vegetarian curry + king trumpet mushroom ramen
23558,8/28/17,6.35122E+15,1,vegetarian curry + king trumpet mushroom ramen
23559,8/28/17,1.02061E+15,1,vegetarian spicy miso
23560,8/28/17,1.02061E+15,1,vegetarian spicy miso
23561,8/28/17,9.82684E+15,3,tonkotsu ramen
23562,8/28/17,9.82684E+15,3,tonkotsu ramen
23563,8/28/17,4.60323E+15,1,burnt garlic tonkotsu ramen
23564,8/28/17,4.60323E+15,1,burnt garlic tonkotsu ramen
23565,8/28/17,2.28903E+15,1,burnt garlic tonkotsu ramen
23566,8/28/17,2.28903E+15,1,burnt garlic tonkotsu ramen
23567,8/28/17,1.79775E+14,2,miso crab ramen
23568,8/28/17,1.79775E+14,2,miso crab ramen
23569,8/28/17,5.74536E+14,1,soft-shell miso crab ramen
23570,8/28/17,5.74536E+14,1,soft-shell miso crab ramen
23571,8/28/17,1.883E+15,1,nagomi shoyu
23572,8/28/17,1.883E+15,1,nagomi shoyu
23573,8/28/17,2.01139E+15,1,tonkotsu ramen
23574,8/28/17,2.01139E+15,1,tonkotsu ramen
23575,8/28/17,5.75945E+15,4,spicy miso ramen
23576,8/28/17,5.75945E+15,4,spicy miso ramen
23577,8/28/17,7.17189E+15,1,burnt garlic tonkotsu ramen
23578,8/28/17,7.17189E+15,1,burnt garlic tonkotsu ramen
23579,8/28/17,9.6126E+15,4,tonkotsu ramen
23580,8/28/17,9.6126E+15,4,tonkotsu ramen
23581,8/28/17,8.62419E+15,1,vegetarian spicy miso
23582,8/28/17,8.62419E+15,1,vegetarian spicy miso
23583,8/28/17,4.38496E+12,4,vegetarian spicy miso
23584,8/28/17,4.38496E+12,4,vegetarian spicy miso
23585,8/28/17,5.98706E+15,1,vegetarian curry + king trumpet mushroom ramen
23586,8/28/17,5.98706E+15,1,vegetarian curry + king trumpet mushroom ramen
23587,8/28/17,1.94926E+15,1,nagomi shoyu
23588,8/28/17,1.94926E+15,1,nagomi shoyu
23589,8/28/17,7.42631E+15,1,miso crab ramen
23590,8/28/17,7.42631E+15,1,miso crab ramen
23591,8/28/17,4.68804E+15,1,burnt garlic tonkotsu ramen
23592,8/28/17,4.68804E+15,1,burnt garlic tonkotsu ramen
23593,8/28/17,9.73331E+15,1,vegetarian curry + king trumpet mushroom ramen
23594,8/28/17,9.73331E+15,1,vegetarian curry + king trumpet mushroom ramen
23595,8/28/17,8.33676E+15,1,tori paitan ramen
23596,8/28/17,8.33676E+15,1,tori paitan ramen
23597,8/28/17,7.92961E+15,1,vegetarian curry + king trumpet mushroom ramen
23598,8/28/17,7.92961E+15,1,vegetarian curry + king trumpet mushroom ramen
23599,8/28/17,1.32135E+15,2,vegetarian curry + king trumpet mushroom ramen
23600,8/28/17,1.32135E+15,2,vegetarian curry + king trumpet mushroom ramen
23601,8/28/17,8.68828E+15,2,vegetarian curry + king trumpet mushroom ramen
23602,8/28/17,8.68828E+15,2,vegetarian curry + king trumpet mushroom ramen
23603,8/28/17,6.6794E+15,1,miso crab ramen
23604,8/28/17,6.6794E+15,1,miso crab ramen
23605,8/28/17,5.59637E+15,2,nagomi shoyu
23606,8/28/17,5.59637E+15,2,nagomi shoyu
23607,8/28/17,4.93917E+15,1,miso crab ramen
23608,8/28/17,4.93917E+15,1,miso crab ramen
23609,8/28/17,5.67959E+14,1,miso crab ramen
23610,8/28/17,5.67959E+14,1,miso crab ramen
23611,8/28/17,5.80754E+15,1,truffle butter ramen
23612,8/28/17,5.80754E+15,1,truffle butter ramen
23613,8/28/17,3.18464E+15,1,tonkotsu ramen
23614,8/28/17,3.18464E+15,1,tonkotsu ramen
23615,8/28/17,8.81076E+15,1,vegetarian spicy miso
23616,8/28/17,8.81076E+15,1,vegetarian spicy miso
23617,8/28/17,9.36818E+14,1,soft-shell miso crab ramen
23618,8/28/17,9.36818E+14,1,soft-shell miso crab ramen
23619,8/28/17,9.85438E+15,1,truffle butter ramen
23620,8/28/17,9.85438E+15,1,truffle butter ramen
23621,8/28/17,6.809E+15,1,tonkotsu ramen
23622,8/28/17,6.809E+15,1,tonkotsu ramen
23623,8/28/17,6.17494E+15,1,truffle butter ramen
23624,8/28/17,6.17494E+15,1,truffle butter ramen
23625,8/29/17,5.7684E+15,1,shio ramen
23626,8/29/17,5.7684E+15,1,shio ramen
23627,8/29/17,8.78608E+15,1,truffle butter ramen
23628,8/29/17,8.78608E+15,1,truffle butter ramen
23629,8/29/17,8.29269E+15,2,tonkotsu ramen
23630,8/29/17,8.29269E+15,2,tonkotsu ramen
23631,8/29/17,2.75277E+15,1,burnt garlic tonkotsu ramen
23632,8/29/17,2.75277E+15,1,burnt garlic tonkotsu ramen
23633,8/29/17,4.17726E+15,1,vegetarian curry + king trumpet mushroom ramen
23634,8/29/17,4.17726E+15,1,vegetarian curry + king trumpet mushroom ramen
23635,8/29/17,6.06654E+14,1,soft-shell miso crab ramen
23636,8/29/17,6.06654E+14,1,soft-shell miso crab ramen
23637,8/29/17,6.8671E+15,2,vegetarian curry + king trumpet mushroom ramen
23638,8/29/17,6.8671E+15,2,vegetarian curry + king trumpet mushroom ramen
23639,8/29/17,1.59286E+15,1,truffle butter ramen
23640,8/29/17,1.59286E+15,1,truffle butter ramen
23641,8/29/17,3.29032E+15,1,vegetarian spicy miso
23642,8/29/17,3.29032E+15,1,vegetarian spicy miso
23643,8/29/17,4.7063E+13,1,miso crab ramen
23644,8/29/17,4.7063E+13,1,miso crab ramen
23645,8/29/17,3.45187E+14,1,tori paitan ramen
23646,8/29/17,3.45187E+14,1,tori paitan ramen
23647,8/29/17,9.2116E+15,1,vegetarian curry + king trumpet mushroom ramen
23648,8/29/17,9.2116E+15,1,vegetarian curry + king trumpet mushroom ramen
23649,8/29/17,2.67938E+15,1,nagomi shoyu
23650,8/29/17,2.67938E+15,1,nagomi shoyu
23651,8/29/17,5.2567E+14,2,burnt garlic tonkotsu ramen
23652,8/29/17,5.2567E+14,2,burnt garlic tonkotsu ramen
23653,8/29/17,6.27049E+15,1,tonkotsu ramen
23654,8/29/17,6.27049E+15,1,tonkotsu ramen
23655,8/29/17,6.34683E+15,1,soft-shell miso crab ramen
23656,8/29/17,6.34683E+15,1,soft-shell miso crab ramen
23657,8/29/17,4.94906E+15,3,nagomi shoyu
23658,8/29/17,4.94906E+15,3,nagomi shoyu
23659,8/29/17,1.85549E+15,1,spicy miso ramen
23660,8/29/17,1.85549E+15,1,spicy miso ramen
23661,8/29/17,4.20981E+15,1,tori paitan ramen
23662,8/29/17,4.20981E+15,1,tori paitan ramen
23663,8/29/17,4.1819E+15,1,soft-shell miso crab ramen
23664,8/29/17,4.1819E+15,1,soft-shell miso crab ramen
23665,8/29/17,5.9549E+15,1,vegetarian spicy miso
23666,8/29/17,5.9549E+15,1,vegetarian spicy miso
23667,8/29/17,8.61932E+15,1,nagomi shoyu
23668,8/29/17,8.61932E+15,1,nagomi shoyu
23669,8/29/17,1.43908E+15,1,spicy miso ramen
23670,8/29/17,1.43908E+15,1,spicy miso ramen
23671,8/29/17,8.46446E+15,1,truffle butter ramen
23672,8/29/17,8.46446E+15,1,truffle butter ramen
23673,8/29/17,7.34123E+15,1,vegetarian spicy miso
23674,8/29/17,7.34123E+15,1,vegetarian spicy miso
23675,8/29/17,2.73933E+15,1,vegetarian curry + king trumpet mushroom ramen
23676,8/29/17,2.73933E+15,1,vegetarian curry + king trumpet mushroom ramen
23677,8/29/17,1.01819E+15,1,spicy miso ramen
23678,8/29/17,1.01819E+15,1,spicy miso ramen
23679,8/29/17,5.10113E+15,4,tonkotsu ramen
23680,8/29/17,5.10113E+15,4,tonkotsu ramen
23681,8/29/17,3.82106E+15,1,tori paitan ramen
23682,8/29/17,3.82106E+15,1,tori paitan ramen
23683,8/29/17,1.38763E+15,1,tonkotsu ramen
23684,8/29/17,1.38763E+15,1,tonkotsu ramen
23685,8/29/17,1.13409E+15,4,spicy miso ramen
23686,8/29/17,1.13409E+15,4,spicy miso ramen
23687,8/29/17,1.76155E+15,1,spicy miso ramen
23688,8/29/17,1.76155E+15,1,spicy miso ramen
23689,8/29/17,3.70994E+15,1,shio ramen
23690,8/29/17,3.70994E+15,1,shio ramen
23691,8/29/17,6.55896E+15,1,truffle butter ramen
23692,8/29/17,6.55896E+15,1,truffle butter ramen
23693,8/29/17,3.83646E+15,2,nagomi shoyu
23694,8/29/17,3.83646E+15,2,nagomi shoyu
23695,8/29/17,8.10895E+15,1,spicy miso ramen
23696,8/29/17,8.10895E+15,1,spicy miso ramen
23697,8/29/17,6.04802E+15,4,miso crab ramen
23698,8/29/17,6.04802E+15,4,miso crab ramen
23699,8/29/17,3.45708E+14,1,shio ramen
23700,8/29/17,3.45708E+14,1,shio ramen
23701,8/29/17,8.83077E+14,2,shio ramen
23702,8/29/17,8.83077E+14,2,shio ramen
23703,8/29/17,6.75443E+15,2,vegetarian curry + king trumpet mushroom ramen
23704,8/29/17,6.75443E+15,2,vegetarian curry + king trumpet mushroom ramen
23705,8/29/17,8.43091E+15,1,spicy miso ramen
23706,8/29/17,8.43091E+15,1,spicy miso ramen
23707,8/29/17,6.5367E+15,1,vegetarian spicy miso
23708,8/29/17,6.5367E+15,1,vegetarian spicy miso
23709,8/29/17,9.72759E+15,1,vegetarian spicy miso
23710,8/29/17,9.72759E+15,1,vegetarian spicy miso
23711,8/29/17,5.58267E+14,1,vegetarian curry + king trumpet mushroom ramen
23712,8/29/17,5.58267E+14,1,vegetarian curry + king trumpet mushroom ramen
23713,8/29/17,3.66452E+15,1,soft-shell miso crab ramen
23714,8/29/17,3.66452E+15,1,soft-shell miso crab ramen
23715,8/29/17,4.64341E+15,1,spicy miso ramen
23716,8/29/17,4.64341E+15,1,spicy miso ramen
23717,8/29/17,4.21218E+15,1,burnt garlic tonkotsu ramen
23718,8/29/17,4.21218E+15,1,burnt garlic tonkotsu ramen
23719,8/29/17,8.00074E+15,1,miso crab ramen
23720,8/29/17,8.00074E+15,1,miso crab ramen
23721,8/29/17,8.24883E+15,1,truffle butter ramen
23722,8/29/17,8.24883E+15,1,truffle butter ramen
23723,8/29/17,8.78142E+14,1,truffle butter ramen
23724,8/29/17,8.78142E+14,1,truffle butter ramen
23725,8/29/17,4.37432E+15,4,nagomi shoyu
23726,8/29/17,4.37432E+15,4,nagomi shoyu
23727,8/29/17,9.84618E+15,1,vegetarian curry + king trumpet mushroom ramen
23728,8/29/17,9.84618E+15,1,vegetarian curry + king trumpet mushroom ramen
23729,8/29/17,6.21469E+15,1,nagomi shoyu
23730,8/29/17,6.21469E+15,1,nagomi shoyu
23731,8/29/17,2.40984E+15,1,shio ramen
23732,8/29/17,2.40984E+15,1,shio ramen
23733,8/29/17,5.54991E+15,2,spicy miso ramen
23734,8/29/17,5.54991E+15,2,spicy miso ramen
23735,8/29/17,4.57627E+15,1,tonkotsu ramen
23736,8/29/17,4.57627E+15,1,tonkotsu ramen
23737,8/29/17,4.19669E+15,1,miso crab ramen
23738,8/29/17,4.19669E+15,1,miso crab ramen
23739,8/29/17,8.70742E+15,1,nagomi shoyu
23740,8/29/17,8.70742E+15,1,nagomi shoyu
23741,8/29/17,3.78423E+15,2,nagomi shoyu
23742,8/29/17,3.78423E+15,2,nagomi shoyu
23743,8/29/17,8.65385E+15,1,spicy miso ramen
23744,8/29/17,8.65385E+15,1,spicy miso ramen
23745,8/29/17,5.7622E+15,1,shio ramen
23746,8/29/17,5.7622E+15,1,shio ramen
23747,8/29/17,6.95636E+15,1,shio ramen
23748,8/29/17,6.95636E+15,1,shio ramen
23749,8/29/17,1.52346E+15,2,vegetarian curry + king trumpet mushroom ramen
23750,8/29/17,1.52346E+15,2,vegetarian curry + king trumpet mushroom ramen
23751,8/29/17,2.905E+15,1,nagomi shoyu
23752,8/29/17,2.905E+15,1,nagomi shoyu
23753,8/29/17,4.56411E+15,1,shio ramen
23754,8/29/17,4.56411E+15,1,shio ramen
23755,8/29/17,2.96614E+15,1,shio ramen
23756,8/29/17,2.96614E+15,1,shio ramen
23757,8/29/17,9.24481E+15,1,spicy miso ramen
23758,8/29/17,9.24481E+15,1,spicy miso ramen
23759,8/29/17,5.5064E+15,1,miso crab ramen
23760,8/29/17,5.5064E+15,1,miso crab ramen
23761,8/29/17,9.46342E+15,1,shio ramen
23762,8/29/17,9.46342E+15,1,shio ramen
23763,8/29/17,1.1159E+15,1,spicy miso ramen
23764,8/29/17,1.1159E+15,1,spicy miso ramen
23765,8/29/17,8.29379E+15,3,shio ramen
23766,8/29/17,8.29379E+15,3,shio ramen
23767,8/29/17,5.66942E+15,2,miso crab ramen
23768,8/29/17,5.66942E+15,2,miso crab ramen
23769,8/29/17,2.61973E+15,4,tori paitan ramen
23770,8/29/17,2.61973E+15,4,tori paitan ramen
23771,8/29/17,6.31524E+15,1,tori paitan ramen
23772,8/29/17,6.31524E+15,1,tori paitan ramen
23773,8/29/17,6.88122E+15,1,miso crab ramen
23774,8/29/17,6.88122E+15,1,miso crab ramen
23775,8/29/17,3.68765E+15,1,miso crab ramen
23776,8/29/17,3.68765E+15,1,miso crab ramen
23777,8/29/17,5.06385E+15,1,burnt garlic tonkotsu ramen
23778,8/29/17,5.06385E+15,1,burnt garlic tonkotsu ramen
23779,8/29/17,6.69688E+15,1,nagomi shoyu
23780,8/29/17,6.69688E+15,1,nagomi shoyu
23781,8/29/17,5.64419E+15,3,tonkotsu ramen
23782,8/29/17,5.64419E+15,3,tonkotsu ramen
23783,8/29/17,3.13147E+14,1,tori paitan ramen
23784,8/29/17,3.13147E+14,1,tori paitan ramen
23785,8/29/17,8.30334E+14,1,spicy miso ramen
23786,8/29/17,8.30334E+14,1,spicy miso ramen
23787,8/29/17,8.61511E+15,1,burnt garlic tonkotsu ramen
23788,8/29/17,8.61511E+15,1,burnt garlic tonkotsu ramen
23789,8/29/17,3.47261E+15,1,spicy miso ramen
23790,8/29/17,3.47261E+15,1,spicy miso ramen
23791,8/29/17,4.09215E+15,1,spicy miso ramen
23792,8/29/17,4.09215E+15,1,spicy miso ramen
23793,8/29/17,7.51703E+15,1,spicy miso ramen
23794,8/29/17,7.51703E+15,1,spicy miso ramen
23795,8/29/17,7.07679E+14,1,tori paitan ramen
23796,8/29/17,7.07679E+14,1,tori paitan ramen
23797,8/29/17,4.36127E+15,1,soft-shell miso crab ramen
23798,8/29/17,4.36127E+15,1,soft-shell miso crab ramen
23799,8/29/17,5.72543E+15,1,shio ramen
23800,8/29/17,5.72543E+15,1,shio ramen
23801,8/29/17,3.90728E+15,1,vegetarian spicy miso
23802,8/29/17,3.90728E+15,1,vegetarian spicy miso
23803,8/30/17,3.23075E+15,1,nagomi shoyu
23804,8/30/17,3.23075E+15,1,nagomi shoyu
23805,8/30/17,7.1128E+15,1,tori paitan ramen
23806,8/30/17,7.1128E+15,1,tori paitan ramen
23807,8/30/17,6.88086E+15,1,spicy miso ramen
23808,8/30/17,6.88086E+15,1,spicy miso ramen
23809,8/30/17,7.6359E+15,1,vegetarian curry + king trumpet mushroom ramen
23810,8/30/17,7.6359E+15,1,vegetarian curry + king trumpet mushroom ramen
23811,8/30/17,2.27906E+15,1,tori paitan ramen
23812,8/30/17,2.27906E+15,1,tori paitan ramen
23813,8/30/17,8.63503E+15,1,tori paitan ramen
23814,8/30/17,8.63503E+15,1,tori paitan ramen
23815,8/30/17,8.74032E+14,1,miso crab ramen
23816,8/30/17,8.74032E+14,1,miso crab ramen
23817,8/30/17,8.4683E+15,1,nagomi shoyu
23818,8/30/17,8.4683E+15,1,nagomi shoyu
23819,8/30/17,8.93686E+15,3,tonkotsu ramen
23820,8/30/17,8.93686E+15,3,tonkotsu ramen
23821,8/30/17,1.00218E+13,1,vegetarian curry + king trumpet mushroom ramen
23822,8/30/17,1.00218E+13,1,vegetarian curry + king trumpet mushroom ramen
23823,8/30/17,6.13173E+15,1,vegetarian curry + king trumpet mushroom ramen
23824,8/30/17,6.13173E+15,1,vegetarian curry + king trumpet mushroom ramen
23825,8/30/17,2.72881E+15,1,tori paitan ramen
23826,8/30/17,2.72881E+15,1,tori paitan ramen
23827,8/30/17,7.95966E+15,1,burnt garlic tonkotsu ramen
23828,8/30/17,7.95966E+15,1,burnt garlic tonkotsu ramen
23829,8/30/17,1.96277E+15,1,shio ramen
23830,8/30/17,1.96277E+15,1,shio ramen
23831,8/30/17,5.98808E+15,1,nagomi shoyu
23832,8/30/17,5.98808E+15,1,nagomi shoyu
23833,8/30/17,9.98762E+15,1,spicy miso ramen
23834,8/30/17,9.98762E+15,1,spicy miso ramen
23835,8/30/17,1.5535E+15,1,tonkotsu ramen
23836,8/30/17,1.5535E+15,1,tonkotsu ramen
23837,8/30/17,2.5251E+15,1,soft-shell miso crab ramen
23838,8/30/17,2.5251E+15,1,soft-shell miso crab ramen
23839,8/30/17,2.14572E+15,1,tori paitan ramen
23840,8/30/17,2.14572E+15,1,tori paitan ramen
23841,8/30/17,8.65056E+15,1,tonkotsu ramen
23842,8/30/17,8.65056E+15,1,tonkotsu ramen
23843,8/30/17,3.19472E+15,1,nagomi shoyu
23844,8/30/17,3.19472E+15,1,nagomi shoyu
23845,8/30/17,3.40876E+14,2,vegetarian curry + king trumpet mushroom ramen
23846,8/30/17,3.40876E+14,2,vegetarian curry + king trumpet mushroom ramen
23847,8/31/17,6.40517E+15,1,shio ramen
23848,8/31/17,6.40517E+15,1,shio ramen
23849,8/31/17,7.66201E+15,1,shio ramen
23850,8/31/17,7.66201E+15,1,shio ramen
23851,8/31/17,5.69092E+14,1,spicy miso ramen
23852,8/31/17,5.69092E+14,1,spicy miso ramen
23853,8/31/17,5.96434E+15,1,tori paitan ramen
23854,8/31/17,5.96434E+15,1,tori paitan ramen
23855,8/31/17,3.94336E+15,1,burnt garlic tonkotsu ramen
23856,8/31/17,3.94336E+15,1,burnt garlic tonkotsu ramen
23857,8/31/17,1.9746E+15,1,miso crab ramen
23858,8/31/17,1.9746E+15,1,miso crab ramen
23859,8/31/17,6.24558E+15,1,spicy miso ramen
23860,8/31/17,6.24558E+15,1,spicy miso ramen
23861,8/31/17,4.27183E+15,1,miso crab ramen
23862,8/31/17,4.27183E+15,1,miso crab ramen
23863,8/31/17,2.82558E+15,1,vegetarian curry + king trumpet mushroom ramen
23864,8/31/17,2.82558E+15,1,vegetarian curry + king trumpet mushroom ramen
23865,8/31/17,6.5785E+15,1,soft-shell miso crab ramen
23866,8/31/17,6.5785E+15,1,soft-shell miso crab ramen
23867,8/31/17,4.02524E+15,3,shio ramen
23868,8/31/17,4.02524E+15,3,shio ramen
23869,8/31/17,8.78173E+15,1,tonkotsu ramen
23870,8/31/17,8.78173E+15,1,tonkotsu ramen
23871,8/31/17,3.80695E+14,1,vegetarian curry + king trumpet mushroom ramen
23872,8/31/17,3.80695E+14,1,vegetarian curry + king trumpet mushroom ramen
23873,8/31/17,8.10466E+14,1,tonkotsu ramen
23874,8/31/17,8.10466E+14,1,tonkotsu ramen
23875,8/31/17,8.19777E+15,1,miso crab ramen
23876,8/31/17,8.19777E+15,1,miso crab ramen
23877,8/31/17,5.74889E+15,2,burnt garlic tonkotsu ramen
23878,8/31/17,5.74889E+15,2,burnt garlic tonkotsu ramen
23879,8/31/17,7.13642E+15,1,miso crab ramen
23880,8/31/17,7.13642E+15,1,miso crab ramen
23881,8/31/17,8.39875E+15,1,burnt garlic tonkotsu ramen
23882,8/31/17,8.39875E+15,1,burnt garlic tonkotsu ramen
23883,8/31/17,5.58487E+15,1,spicy miso ramen
23884,8/31/17,5.58487E+15,1,spicy miso ramen
23885,8/31/17,9.31986E+15,1,tonkotsu ramen
23886,8/31/17,9.31986E+15,1,tonkotsu ramen
23887,8/31/17,1.25684E+15,1,vegetarian spicy miso
23888,8/31/17,1.25684E+15,1,vegetarian spicy miso
23889,8/31/17,5.18824E+15,1,vegetarian curry + king trumpet mushroom ramen
23890,8/31/17,5.18824E+15,1,vegetarian curry + king trumpet mushroom ramen
23891,8/31/17,1.54421E+15,1,spicy miso ramen
23892,8/31/17,1.54421E+15,1,spicy miso ramen
23893,8/31/17,9.34234E+15,1,vegetarian curry + king trumpet mushroom ramen
23894,8/31/17,9.34234E+15,1,vegetarian curry + king trumpet mushroom ramen
23895,8/31/17,8.21965E+15,3,shio ramen
23896,8/31/17,8.21965E+15,3,shio ramen
23897,8/31/17,1.80397E+15,1,vegetarian curry + king trumpet mushroom ramen
23898,8/31/17,1.80397E+15,1,vegetarian curry + king trumpet mushroom ramen
23899,8/31/17,3.97934E+15,2,burnt garlic tonkotsu ramen
23900,8/31/17,3.97934E+15,2,burnt garlic tonkotsu ramen
23901,8/31/17,9.09464E+15,1,burnt garlic tonkotsu ramen
23902,8/31/17,9.09464E+15,1,burnt garlic tonkotsu ramen
23903,8/31/17,8.47614E+14,1,soft-shell miso crab ramen
23904,8/31/17,8.47614E+14,1,soft-shell miso crab ramen
23905,8/31/17,5.46208E+15,1,burnt garlic tonkotsu ramen
23906,8/31/17,5.46208E+15,1,burnt garlic tonkotsu ramen
23907,8/31/17,3.11867E+15,1,vegetarian curry + king trumpet mushroom ramen
23908,8/31/17,3.11867E+15,1,vegetarian curry + king trumpet mushroom ramen
23909,8/31/17,1.40601E+15,2,vegetarian curry + king trumpet mushroom ramen
23910,8/31/17,1.40601E+15,2,vegetarian curry + king trumpet mushroom ramen
23911,8/31/17,3.24643E+15,1,tori paitan ramen
23912,8/31/17,3.24643E+15,1,tori paitan ramen
23913,8/31/17,8.24294E+15,2,miso crab ramen
23914,8/31/17,8.24294E+15,2,miso crab ramen
23915,8/31/17,2.85146E+14,1,shio ramen
23916,8/31/17,2.85146E+14,1,shio ramen
23917,8/31/17,5.70472E+15,1,burnt garlic tonkotsu ramen
23918,8/31/17,5.70472E+15,1,burnt garlic tonkotsu ramen
23919,8/31/17,9.58426E+15,4,shio ramen
23920,8/31/17,9.58426E+15,4,shio ramen
23921,8/31/17,5.64493E+15,1,vegetarian curry + king trumpet mushroom ramen
23922,8/31/17,5.64493E+15,1,vegetarian curry + king trumpet mushroom ramen
23923,8/31/17,7.58139E+14,1,tori paitan ramen
23924,8/31/17,7.58139E+14,1,tori paitan ramen
23925,8/31/17,7.07973E+15,1,truffle butter ramen
23926,8/31/17,7.07973E+15,1,truffle butter ramen
23927,8/31/17,3.72888E+15,1,vegetarian spicy miso
23928,8/31/17,3.72888E+15,1,vegetarian spicy miso
23929,8/31/17,5.45503E+15,1,tori paitan ramen
23930,8/31/17,5.45503E+15,1,tori paitan ramen
23931,8/31/17,2.82857E+15,3,nagomi shoyu
23932,8/31/17,2.82857E+15,3,nagomi shoyu
23933,8/31/17,5.9697E+14,1,miso crab ramen
23934,8/31/17,5.9697E+14,1,miso crab ramen
23935,8/31/17,3.47262E+15,1,truffle butter ramen
23936,8/31/17,3.47262E+15,1,truffle butter ramen
23937,8/31/17,4.10515E+14,1,vegetarian spicy miso
23938,8/31/17,4.10515E+14,1,vegetarian spicy miso
23939,8/31/17,4.98551E+15,1,tonkotsu ramen
23940,8/31/17,4.98551E+15,1,tonkotsu ramen
23941,8/31/17,4.41318E+15,1,truffle butter ramen
23942,8/31/17,4.41318E+15,1,truffle butter ramen
23943,8/31/17,9.7352E+15,1,tori paitan ramen
23944,8/31/17,9.7352E+15,1,tori paitan ramen
23945,8/31/17,2.64514E+15,2,spicy miso ramen
